Tree ID,Longitude,Latitude,Common Name,Condition Class / Infestation Pattern,List of Trees on  residential property,BTM positive trees self reported  on residential property,BTM positive Tree Species on property,Dbh 1. inches,Dbh 2,Dbh 3,Dbh 4,Dbh 5,Dbh 6,Number Observed BTM Nests,Entry Source,BTM (Y/N),Interest in Help,Tree Type,Distance to Water,Proposed Treatment Type (Insert/Injection; Manual Removal; Organic Spray),"Treatm.  Priority (1: High, 2: Med, 3: Low)",Geopoint
N/A,-69.656045,44.551676,Other,N/A,"Oak, Maple, Birch, Crabapple,","Oak, Maple, Crabapple,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.656045 44.551676)
N/A,-69.657098,44.546286,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.657098 44.546286)
N/A,-69.660478,44.540163,Other,N/A,"Oak, Maple, Birch, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.660478 44.540163)
N/A,-69.670521,44.548684,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.670521 44.548684)
N/A,-69.670521,44.548684,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.670521 44.548684)
N/A,-69.658909,44.547235,Other,N/A,"Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.658909 44.547235)
N/A,-69.674516,44.550195,Other,N/A,"Oak, Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.674516 44.550195)
N/A,-69.638878,44.548789,Other,N/A,"Oak,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.638878 44.548789)
N/A,-69.656036,44.545311,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.656036 44.545311)
N/A,-69.669037,44.548877,Other,N/A,"Oak, Birch, Apple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.669037 44.548877)
N/A,-69.661799,44.537256,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.661799 44.537256)
N/A,-69.671433,44.521261,Other,N/A,"Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.671433 44.521261)
N/A,-69.647034,44.549161,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.647034 44.549161)
N/A,-69.658118,44.535126,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.658118 44.535126)
N/A,-69.645117,44.553404,Other,N/A,"Maple, Apple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.645117 44.553404)
N/A,-69.639117,44.540127,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.639117 44.540127)
N/A,-69.647874,44.538664,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.647874 44.538664)
N/A,-69.654962,44.543233,Other,N/A,"Maple, Ash, Birch, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.654962 44.543233)
N/A,-69.627258,44.566399,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.627258 44.566399)
N/A,-69.648421,44.56697,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.648421 44.56697)
N/A,-69.642145,44.539655,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.642145 44.539655)
N/A,-69.639582,44.555051,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.639582 44.555051)
N/A,-69.634238,44.57535,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.634238 44.57535)
N/A,-69.637085,44.576554,Other,N/A,"Oak, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.637085 44.576554)
N/A,-69.674377,44.552834,Other,N/A,"Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.674377 44.552834)
N/A,-69.65589,44.545744,Other,N/A,"Oak, Maple, Ash, Birch, Pear,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Others,N/A,Other,4,POINT(-69.65589 44.545744)
N/A,-69.647286,44.549187,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.647286 44.549187)
N/A,-69.655654,44.540947,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.655654 44.540947)
N/A,-69.637476,44.554747,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637476 44.554747)
N/A,-69.653292,44.554906,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.653292 44.554906)
N/A,-69.645013,44.553737,Other,N/A,"Maple, Crabapple, Serviceberry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.645013 44.553737)
N/A,-69.640901,44.542723,Other,N/A,"Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.640901 44.542723)
N/A,-69.645482,44.557979,Other,N/A,"Oak, Ash, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.645482 44.557979)
N/A,-69.637363,44.560474,Other,N/A,"Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637363 44.560474)
N/A,-69.654741,44.554438,Other,N/A,"Maple, Apple, Crabapple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.654741 44.554438)
N/A,-69.638006,44.560578,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.638006 44.560578)
N/A,-69.637661,44.538807,Other,N/A,"Oak, Maple, Birch,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637661 44.538807)
N/A,-69.713565,44.513763,Other,N/A,"Oak, Maple, Ash, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.713565 44.513763)
N/A,-69.649965,44.544391,Other,N/A,"Maple, Ash, Apple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.649965 44.544391)
N/A,-69.628029,44.564896,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.628029 44.564896)
N/A,-69.638212,44.55929,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.638212 44.55929)
N/A,-69.652325,44.542145,Other,N/A,"Maple, Crabapple,","Maple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.652325 44.542145)
N/A,-69.656372,44.544976,Other,N/A,"Oak, Maple, Apple, Crabapple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.656372 44.544976)
N/A,-69.636513,44.575513,Other,N/A,"Apple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.636513 44.575513)
N/A,-69.637366,44.552133,Other,N/A,"Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637366 44.552133)
N/A,-69.637756,44.574578,Other,N/A,"Oak, Maple, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637756 44.574578)
N/A,-69.642028,44.557585,Other,N/A,"Maple, Apple, Pear, Cherry,","Apple, Pear,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.642028 44.557585)
N/A,-69.662991,44.543569,Other,N/A,"Apple, Crabapple,","Apple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.662991 44.543569)
N/A,-69.654447,44.547877,Other,N/A,"Oak, Maple, Birch, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.654447 44.547877)
N/A,-69.652952,44.553764,Other,N/A,"Oak, Maple, Ash, Birch, Hawthorn,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.652952 44.553764)
N/A,-69.644374,44.556239,Other,N/A,"Maple, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.644374 44.556239)
N/A,-69.641631,44.555881,Other,N/A,"Oak, Apple,","Oak, Apple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.641631 44.555881)
N/A,-69.65439,44.551145,Other,N/A,"Oak, Maple, Ash,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.65439 44.551145)
N/A,-69.655512,44.532841,Other,N/A,"Maple, Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.655512 44.532841)
N/A,-69.651814,44.548824,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Pear, Cherry, Serviceberry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.651814 44.548824)
N/A,-69.674461,44.511651,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Pear, Cherry, Serviceberry, Hawthorn,","Apple, Crabapple, Pear, Cherry, Serviceberry,",5,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.674461 44.511651)
N/A,-69.637837,44.552562,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.637837 44.552562)
N/A,-69.680826,44.506117,Other,N/A,"Maple, Apple, Cherry,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.680826 44.506117)
N/A,-69.626889,44.5707,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,N,Others,N/A,Other,4,POINT(-69.626889 44.5707)
N/A,-69.651375,44.554601,Other,N/A,"Oak, Maple, Ash,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.651375 44.554601)
N/A,-69.651192,44.553423,Other,N/A,"Oak, Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.651192 44.553423)
N/A,-69.661126,44.538431,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.661126 44.538431)
N/A,-69.645608,44.548256,Other,N/A,"Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.645608 44.548256)
N/A,-69.63015,44.557187,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.63015 44.557187)
N/A,-69.646765,44.557887,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.646765 44.557887)
N/A,-69.635133,44.561562,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.635133 44.561562)
N/A,-69.654463,44.5358,Other,N/A,"Oak, Ash, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.654463 44.5358)
N/A,-69.638816,44.561528,Other,N/A,"Oak, Maple, Birch, Crabapple, Serviceberry,","Serviceberry,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.638816 44.561528)
N/A,-69.635279,44.551276,Other,N/A,"Maple, Apple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.635279 44.551276)
N/A,-69.635022,44.544349,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.635022 44.544349)
N/A,-69.657731,44.547115,Other,N/A,"Maple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.657731 44.547115)
N/A,-69.640557,44.561829,Other,N/A,"Maple, Ash, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.640557 44.561829)
N/A,-69.661131,44.543841,Other,N/A,"Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.661131 44.543841)
N/A,-69.638543,44.5803,Other,N/A,"Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.638543 44.5803)
N/A,-69.628631,44.529517,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.628631 44.529517)
N/A,-69.64134,44.562643,Other,N/A,"Oak, Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.64134 44.562643)
N/A,-69.658721,44.540011,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.658721 44.540011)
N/A,-69.65652,44.54687,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.65652 44.54687)
N/A,-69.64218,44.56281,Other,N/A,"Oak, Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.64218 44.56281)
N/A,-69.641362,44.559779,Other,N/A,"Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.641362 44.559779)
N/A,-69.657976,44.547677,Other,N/A,"Maple, Birch, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.657976 44.547677)
N/A,-69.643683,44.553565,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.643683 44.553565)
N/A,-69.647596,44.555001,Other,N/A,"Maple, Crabapple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.647596 44.555001)
N/A,-69.638146,44.549743,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.638146 44.549743)
N/A,-69.644153,44.549889,Other,N/A,"Apple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,Y,Others,N/A,Other,4,POINT(-69.644153 44.549889)
N/A,-69.640555,44.560474,Other,N/A,"Maple, Ash, Apple, Pear,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.640555 44.560474)
N/A,-69.649959,44.546692,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.649959 44.546692)
N/A,-69.628226,44.556896,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.628226 44.556896)
N/A,-69.646256,44.549954,Other,N/A,"Apple, Serviceberry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.646256 44.549954)
N/A,-69.645876,44.550248,Other,N/A,"Oak, Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.645876 44.550248)
N/A,-69.631943,44.559991,Other,N/A,"Ash,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.631943 44.559991)
N/A,-69.635747,44.542774,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.635747 44.542774)
N/A,-69.63794,44.550486,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.63794 44.550486)
N/A,-69.655425,44.550847,Other,N/A,"Maple, Serviceberry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.655425 44.550847)
N/A,-69.650101,44.550958,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.650101 44.550958)
N/A,-69.641394,44.540578,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.641394 44.540578)
N/A,-69.650917,44.552524,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.650917 44.552524)
N/A,-69.635651,44.557638,Other,N/A,"Oak, Maple, Birch, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.635651 44.557638)
N/A,-69.637729,44.550798,Other,N/A,"Oak, Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.637729 44.550798)
N/A,-69.637193,44.540885,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.637193 44.540885)
N/A,-69.636663,44.539029,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.636663 44.539029)
N/A,-69.639236,44.561895,Other,N/A,"Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.639236 44.561895)
N/A,-69.673268,44.52102,Other,N/A,"Maple, Birch, Serviceberry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.673268 44.52102)
N/A,-69.64021,44.550267,Other,N/A,"Maple, Ash, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.64021 44.550267)
N/A,-69.634901,44.575544,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.634901 44.575544)
N/A,-69.637144,44.547943,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.637144 44.547943)
N/A,-69.647021,44.555909,Other,N/A,"Maple, Ash, Apple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.647021 44.555909)
N/A,-69.645603,44.557555,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.645603 44.557555)
N/A,-69.655198,44.542984,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.655198 44.542984)
N/A,-69.636521,44.559506,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.636521 44.559506)
N/A,-69.638445,44.555269,Other,N/A,"Maple, Ash, Apple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.638445 44.555269)
N/A,-69.676661,44.516855,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.676661 44.516855)
N/A,-69.654421,44.555066,Other,N/A,"Apple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.654421 44.555066)
N/A,-69.633289,44.558736,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.633289 44.558736)
N/A,-69.633816,44.559679,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.633816 44.559679)
N/A,-69.640287,44.550955,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.640287 44.550955)
N/A,-69.638723,44.562249,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.638723 44.562249)
N/A,-69.634679,44.560921,Other,N/A,"Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.634679 44.560921)
N/A,-69.646404,44.549687,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.646404 44.549687)
N/A,-69.639209,44.560075,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.639209 44.560075)
N/A,-69.650274,44.581206,Other,N/A,"Oak, Maple, Birch, Apple, Hawthorn,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.650274 44.581206)
N/A,-69.638273,44.540622,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.638273 44.540622)
N/A,-69.639772,44.555104,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.639772 44.555104)
N/A,-69.637755,44.541066,Other,N/A,"Maple, Ash,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.637755 44.541066)
N/A,-69.641385,44.572983,Other,N/A,"Oak, Maple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.641385 44.572983)
N/A,-69.639093,44.552938,Other,N/A,"Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.639093 44.552938)
N/A,-69.632085,44.562042,Other,N/A,"Maple, Crabapple, Cherry,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.632085 44.562042)
N/A,-69.65187,44.547027,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.65187 44.547027)
N/A,-69.639648,44.551256,Other,N/A,"Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.639648 44.551256)
N/A,-69.646415,44.549539,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.646415 44.549539)
N/A,-69.637223,44.546493,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.637223 44.546493)
N/A,-69.642826,44.563184,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.642826 44.563184)
N/A,-69.647114,44.544493,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,N,N,Others,N/A,Other,4,POINT(-69.647114 44.544493)
